"Cage","Date","Hour","Minute","HopsPerMinute","timestamp","Treatment","Sex","LightsOn","LightsOff","Phase"
15,2023-03-04,11,50,2,2023-03-04 11:50:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,11,51,2,2023-03-04 11:51:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,11,52,1,2023-03-04 11:52:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,11,53,0,2023-03-04 11:53:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,11,54,2,2023-03-04 11:54:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,11,55,1,2023-03-04 11:55:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,11,56,1,2023-03-04 11:56:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,11,57,2,2023-03-04 11:57:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,11,58,1,2023-03-04 11:58:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,11,59,0,2023-03-04 11:59:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,0,1,2023-03-04 12:00:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,1,1,2023-03-04 12:01:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,2,5,2023-03-04 12:02:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,3,5,2023-03-04 12:03:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,4,0,2023-03-04 12:04:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,5,0,2023-03-04 12:05:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,6,0,2023-03-04 12:06:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,7,2,2023-03-04 12:07:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,8,4,2023-03-04 12:08:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,9,3,2023-03-04 12:09:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,10,5,2023-03-04 12:10:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,11,9,2023-03-04 12:11:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,12,1,2023-03-04 12:12:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,13,1,2023-03-04 12:13:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,14,2,2023-03-04 12:14:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,15,0,2023-03-04 12:15:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,16,0,2023-03-04 12:16:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,17,0,2023-03-04 12:17:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,18,3,2023-03-04 12:18:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,19,5,2023-03-04 12:19:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,20,4,2023-03-04 12:20:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,21,6,2023-03-04 12:21:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,22,4,2023-03-04 12:22:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,23,5,2023-03-04 12:23:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,24,9,2023-03-04 12:24:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,25,3,2023-03-04 12:25:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,26,1,2023-03-04 12:26:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,27,1,2023-03-04 12:27:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,28,5,2023-03-04 12:28:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,29,4,2023-03-04 12:29:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,30,6,2023-03-04 12:30:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,31,3,2023-03-04 12:31:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,32,7,2023-03-04 12:32:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,33,0,2023-03-04 12:33:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,34,3,2023-03-04 12:34:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,35,3,2023-03-04 12:35:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,36,1,2023-03-04 12:36:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,37,2,2023-03-04 12:37:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,38,0,2023-03-04 12:38:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,39,2,2023-03-04 12:39:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,40,1,2023-03-04 12:40:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,41,1,2023-03-04 12:41:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,42,1,2023-03-04 12:42:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,43,4,2023-03-04 12:43:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,44,7,2023-03-04 12:44:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,45,2,2023-03-04 12:45:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,46,0,2023-03-04 12:46:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,47,0,2023-03-04 12:47:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,48,0,2023-03-04 12:48:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,49,2,2023-03-04 12:49:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,50,0,2023-03-04 12:50:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,51,4,2023-03-04 12:51:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,52,1,2023-03-04 12:52:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,53,0,2023-03-04 12:53:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,54,1,2023-03-04 12:54:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,55,2,2023-03-04 12:55:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,56,8,2023-03-04 12:56:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,57,0,2023-03-04 12:57:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,58,1,2023-03-04 12:58:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,12,59,0,2023-03-04 12:59:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,0,2,2023-03-04 13:00:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,1,0,2023-03-04 13:01:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,2,0,2023-03-04 13:02:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,3,2,2023-03-04 13:03:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,4,8,2023-03-04 13:04:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,5,3,2023-03-04 13:05:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,6,2,2023-03-04 13:06:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,7,2,2023-03-04 13:07:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,8,1,2023-03-04 13:08:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,9,1,2023-03-04 13:09:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,10,0,2023-03-04 13:10:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,11,2,2023-03-04 13:11:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,12,1,2023-03-04 13:12:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,13,1,2023-03-04 13:13:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,14,1,2023-03-04 13:14:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,15,3,2023-03-04 13:15:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,16,3,2023-03-04 13:16:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,17,5,2023-03-04 13:17:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,18,0,2023-03-04 13:18:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,19,0,2023-03-04 13:19:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,20,0,2023-03-04 13:20:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,21,0,2023-03-04 13:21:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,22,0,2023-03-04 13:22:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,23,0,2023-03-04 13:23:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,24,0,2023-03-04 13:24:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,25,0,2023-03-04 13:25:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,26,0,2023-03-04 13:26:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,27,0,2023-03-04 13:27:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,28,0,2023-03-04 13:28:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,29,0,2023-03-04 13:29:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,30,0,2023-03-04 13:30:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,31,1,2023-03-04 13:31:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,32,0,2023-03-04 13:32:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,33,0,2023-03-04 13:33:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,34,0,2023-03-04 13:34:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,35,3,2023-03-04 13:35:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,36,5,2023-03-04 13:36:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,37,5,2023-03-04 13:37:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,38,1,2023-03-04 13:38:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,39,0,2023-03-04 13:39:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,40,0,2023-03-04 13:40:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,41,3,2023-03-04 13:41:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,42,0,2023-03-04 13:42:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,43,1,2023-03-04 13:43:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,44,0,2023-03-04 13:44:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,45,4,2023-03-04 13:45:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,46,1,2023-03-04 13:46:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,47,1,2023-03-04 13:47:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,48,7,2023-03-04 13:48:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,49,0,2023-03-04 13:49:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,50,0,2023-03-04 13:50:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,51,7,2023-03-04 13:51:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,52,0,2023-03-04 13:52:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,53,1,2023-03-04 13:53:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,54,3,2023-03-04 13:54:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,55,7,2023-03-04 13:55:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,56,1,2023-03-04 13:56:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,57,0,2023-03-04 13:57:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,58,0,2023-03-04 13:58:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,13,59,1,2023-03-04 13:59:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,0,0,2023-03-04 14:00:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,1,0,2023-03-04 14:01:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,2,1,2023-03-04 14:02:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,3,3,2023-03-04 14:03:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,4,0,2023-03-04 14:04:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,5,3,2023-03-04 14:05:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,6,0,2023-03-04 14:06:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,7,0,2023-03-04 14:07:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,8,1,2023-03-04 14:08:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,9,2,2023-03-04 14:09:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,10,0,2023-03-04 14:10:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,11,0,2023-03-04 14:11:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,12,0,2023-03-04 14:12:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,13,0,2023-03-04 14:13:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,14,0,2023-03-04 14:14:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,15,3,2023-03-04 14:15:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,16,0,2023-03-04 14:16:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,17,1,2023-03-04 14:17:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,18,4,2023-03-04 14:18:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,19,2,2023-03-04 14:19:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,20,0,2023-03-04 14:20:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,21,2,2023-03-04 14:21:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,22,3,2023-03-04 14:22:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,23,8,2023-03-04 14:23:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,24,2,2023-03-04 14:24:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,25,6,2023-03-04 14:25:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,26,2,2023-03-04 14:26:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,27,2,2023-03-04 14:27:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,28,1,2023-03-04 14:28:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,29,1,2023-03-04 14:29:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,30,1,2023-03-04 14:30:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,31,5,2023-03-04 14:31:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,32,1,2023-03-04 14:32:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,33,1,2023-03-04 14:33:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,34,1,2023-03-04 14:34:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,35,1,2023-03-04 14:35:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,36,1,2023-03-04 14:36:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,37,1,2023-03-04 14:37:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,38,0,2023-03-04 14:38:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,39,1,2023-03-04 14:39:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,40,0,2023-03-04 14:40:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,41,1,2023-03-04 14:41:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,42,3,2023-03-04 14:42:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,43,0,2023-03-04 14:43:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,44,3,2023-03-04 14:44:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,45,1,2023-03-04 14:45:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,46,4,2023-03-04 14:46:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,47,1,2023-03-04 14:47:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,48,5,2023-03-04 14:48:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,49,7,2023-03-04 14:49:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,50,4,2023-03-04 14:50:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,51,2,2023-03-04 14:51:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,52,0,2023-03-04 14:52:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,53,3,2023-03-04 14:53:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,54,3,2023-03-04 14:54:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,55,5,2023-03-04 14:55:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,56,4,2023-03-04 14:56:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,57,3,2023-03-04 14:57:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,58,0,2023-03-04 14:58:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,14,59,5,2023-03-04 14:59:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,0,6,2023-03-04 15:00:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,1,5,2023-03-04 15:01:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,2,5,2023-03-04 15:02:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,3,0,2023-03-04 15:03:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,4,6,2023-03-04 15:04:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,5,2,2023-03-04 15:05:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,6,0,2023-03-04 15:06:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,7,3,2023-03-04 15:07:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,8,2,2023-03-04 15:08:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,9,0,2023-03-04 15:09:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,10,0,2023-03-04 15:10:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,11,2,2023-03-04 15:11:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,12,3,2023-03-04 15:12:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,13,1,2023-03-04 15:13:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,14,0,2023-03-04 15:14:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,15,1,2023-03-04 15:15:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,16,0,2023-03-04 15:16:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,17,0,2023-03-04 15:17:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,18,0,2023-03-04 15:18:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,19,0,2023-03-04 15:19:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,20,0,2023-03-04 15:20:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,21,0,2023-03-04 15:21:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,22,0,2023-03-04 15:22:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,23,3,2023-03-04 15:23:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,24,6,2023-03-04 15:24:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,25,5,2023-03-04 15:25:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,26,2,2023-03-04 15:26:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,27,0,2023-03-04 15:27:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,28,1,2023-03-04 15:28:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,29,3,2023-03-04 15:29:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,30,1,2023-03-04 15:30:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,31,1,2023-03-04 15:31:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,32,0,2023-03-04 15:32:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,33,0,2023-03-04 15:33:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,34,1,2023-03-04 15:34:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,35,0,2023-03-04 15:35:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,36,0,2023-03-04 15:36:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,37,1,2023-03-04 15:37:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,38,2,2023-03-04 15:38:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,39,2,2023-03-04 15:39:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,40,2,2023-03-04 15:40:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,41,4,2023-03-04 15:41:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,42,7,2023-03-04 15:42:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,43,0,2023-03-04 15:43:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,44,0,2023-03-04 15:44:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,45,3,2023-03-04 15:45:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,46,2,2023-03-04 15:46:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,47,4,2023-03-04 15:47:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,48,6,2023-03-04 15:48:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,49,2,2023-03-04 15:49:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,50,1,2023-03-04 15:50:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,51,5,2023-03-04 15:51:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,52,0,2023-03-04 15:52:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,53,3,2023-03-04 15:53:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,54,2,2023-03-04 15:54:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,55,2,2023-03-04 15:55:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,56,1,2023-03-04 15:56:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,57,0,2023-03-04 15:57:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,58,0,2023-03-04 15:58:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,15,59,0,2023-03-04 15:59:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,0,0,2023-03-04 16:00:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,1,1,2023-03-04 16:01:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,2,1,2023-03-04 16:02:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,3,6,2023-03-04 16:03:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,4,2,2023-03-04 16:04:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,5,0,2023-03-04 16:05:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,6,1,2023-03-04 16:06:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,7,1,2023-03-04 16:07:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,8,0,2023-03-04 16:08:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,9,1,2023-03-04 16:09:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,10,5,2023-03-04 16:10:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,11,1,2023-03-04 16:11:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,12,2,2023-03-04 16:12:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,13,4,2023-03-04 16:13:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,14,2,2023-03-04 16:14:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,15,1,2023-03-04 16:15:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,16,0,2023-03-04 16:16:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,17,4,2023-03-04 16:17:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,18,4,2023-03-04 16:18:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,19,3,2023-03-04 16:19:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,20,3,2023-03-04 16:20:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,21,4,2023-03-04 16:21:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-04,16,22,5,2023-03-04 16:22:00,"LD","F","09:00 AM","09:00 PM","day"
